ticker,marketCap
FPAY,20119493.7
FRAF,158372866.0
FRBA,267539642.88
FRBK,137145412.6
FRBN,163343125.0
FREE,170870582.08
FREQ,135759019.55
FRG,910062894.42
FRGI,191026639.64999998
FRGT,2332433.8675
FRHC,3466547582.64
FRLA,133094302.5
FRME,2448619719.3
FROG,2139177423.9599998
FRON,296452800.0
FRPH,509251470.56
FRPT,2534019093.9
FRSG,279439687.20000005
FRSH,4235256863.5000005
FRST,292269549.45
FRTX,4519776.0
FRZA,13376000.0
FSBC,469771506.0
FSBW,257634233.11999997
FSEA,57919709.050000004
FSFG,139826260.0
FSLR,15968454321.9
FSRX,
FSTR,105795585.28
FSTX,138925728.08
FSV,5418417244.05
FTAA,345554663.3
FTAI,1706251497.76
FTCI,276805019.40000004
FTDR,1695049428.8
FTEK,38627778.675
FTFT,27198462.684
FTHM,72566973.5
FTII,153853268.75
FTNT,38194628577.79
FTPA,343560929.98999995
FULC,378934228.40000004
FULT,2818930095.6299996
FUNC,130798063.49999999
FUND,236179449.29
FUSB,50450399.44
FUSN,141001919.1
FUV,8446600.799999999
FVCB,266824198.1
FWAC,354231279.99999994
FWBI,5082569.9276
FWONA,12493113520.68
FWONK,13977883703.28
FWRD,2788993318.33
FWRG,800970845.0699999
FXCO,164151984.0
FXNC,107274586.53
FYBR,6242701920.0
GABC,1099795013.3
GAIA,49518722.68
GAIN,429059499.33
GALT,67151385.64999999
GAMB,333675785.85
GAMC,359914062.5
GAME,15584985.08
GAN,63885018.0
GANX,37194941.839999996
GASS,102381845.08000001
GATE,412957596.65999997
GBBK,222106125.0
GBDC,2248987017.2
GBIO,233531199.21
GBNH,56812531.85
GBNY,25541773.200000003
GBRG,78310687.5
GCBC,488840231.88
GCMG,321437869.19
GCT,231495066.74
GCTK,21822097.65
GDEN,1066101473.8
GDEV,
GDNR,110723437.5
GDRX,1846243936.76
GDST,77633675.0
GDYN,830269004.4000001
GECC,63020231.81999999
GEEX,257500000.00000003
GEG,60645296.480000004
GEHCV,26545970033.52
GEN,13958642249.83
GENQ,
GEOS,54949637.019999996
GERN,922588811.3199999
GEVO,450721290.79999995
GFAI,6958666.71
GFGD,325222750.0
GFS,29374008004.94
GGAA,327635000.0
GGE,143289411.84
GGR,760758237.0
GH,2786263796.7999997
GHIX,647718750.0
GHRS,505642652.28000003
GHSI,8938279.4173
GIAC,148519250.0
GIFI,81686010.87
GIGM,13373204.35
GIII,651074176.2900001
GILD,107676834093.25
GILT,328326492.8
GIPR,12083011.6
GLAD,341723996.9
GLBE,3229530892.8
GLBL,470493750.0
GLBS,21611416.05
GLBZ,23808532.26
GLDD,393711256.05
GLG,65168281.62
GLLI,152439000.0
GLMD,12601698.0
GLNG,2448717130.0
GLPI,13414056623.25
GLRE,283816097.15000004
GLSI,195292108.0
GLST,126941613.15
GLTO,29418183.349999998
GLUE,368316816.16
GLYC,158844550.32
GMBL,5973876.5104
GMDA,95951244.9
GMFI,151717630.0
GMGI,90348432.46000001
GMVD,3282742.0799999996
GNLN,4543509.699999999
GNPX,69636719.8
GNSS,135802842.70000002
GNTX,6397055121.42
GNTY,413586774.08
GNUS,148399754.04000002
GO,2839573338.63
GOCO,92905401.05
GOEV,424370341.74
GOGL,1742220046.49
GOGO,1878509008.08
GOOD,732729666.5
GOOG,1148432390000.0
GOOGL,1141960890000.0
GOSS,205014658.17
GOVX,16596287.3806
GP,40614476.48
GPAC,379125000.0
GPRE,1808512628.0
GPRO,776516400.24
GRAB,12401275763.94
GRAY,10781261.5
GRCY,20129291.52
GREE,12934164.876500001
GRIL,26252705.57
GRIN,355424384.03000003
GRNA,178831436.7
GRNQ,8505878.040000001
GROM,3349621.66
GROW,48982162.050000004
GRPH,193065692.44
GRPN,261152720.4
GRTS,287613655.65000004
GRTX,42465098.339999996
GRWG,238842052.4
GSBC,726663746.61
GSD,137651898.5
GSHD,778935937.0000001
GSIT,42477992.69
GSM,721156821.0
GSMG,99461626.92
GSRM,399763718.75
GSUN,20191040.1
GT,2871039332.7000003
GTAC,256999999.99999997
GTBP,28836372.604000002
GTEC,27423375.400000002
GTHX,274823599.83
GTIM,26761591.360000003
GTLB,6802368000.0
GTX,493915880.34000003
GURE,32976245.16
GVCI,259379624.99999997
GVP,15638875.92
GWAV,9436481.8071
GWII,89188423.5
GWRS,316944278.08
GXII,375375000.0
GYRO,12009708.0
HA,527480307.36
HAFC,754531346.25
HAIA,
HAIN,1445094646.66
HALL,10621755.698399998
HALO,7693623000.2
HAPP,17560128.96
HARP,24114126.3717
HAS,8426318179.219999
HAYN,572088465.03
HBAN,20342552995.5
HBCP,331513809.02
HBIO,115391795.76
HBNC,662538126.12
HBT,562688890.82
HCAT,582003512.6800001
HCCI,785278671.52
HCDI,5329321.1004
HCKT,645792187.74
HCMA,398216250.0
HCNE,394126562.5
HCP,5139050697.36
HCSG,889056000.0
HCTI,7481671.4904
HCVI,448663274.64
HCWB,68686690.756
HDSN,456168229.43999994
HEAR,118713403.2
HEES,1648482626.0
HELE,2660739107.34
HEPA,22891753.9851
HERA,1100318817.0
HEXO,43357023.46
HFBL,53241956.949999996
HFFG,218047951.51999998
HFWA,1075594158.72
HGBL,86790615.95
HGEN,14289616.2
HHGC,51342400.6
HHS,85547805.77
HIBB,868278577.5
HIFS,592044584.0
HIHO,8588054.055
HILS,4494339.817799999
HITI,108257897.44
HIVE,119558525.75999999
HLBZ,16914458.655
HLIT,1381217010.3
HLMN,1402172493.54
HLNE,2418885509.8
HLTH,309325142.52
HLVX,557866199.8000001
HMAC,91278970.0
HMNF,95624027.84
HMPT,189606228.59
HMST,516370411.2
HNNA,63619130.400000006
HNRG,329496223.95
HNST,278945407.93
HNVR,145768110.0
HOFT,211905351.9
HOFV,44441768.02
HOLI,1018052862.21
HOLO,115348400.65349999
HOLX,18390823510.79
HON,144078654317.6
HONE,683720080.5
HOOD,7218230478.14
HOOK,44320490.550000004
HOPE,1530561448.0800002
HORI,
HOTH,10142979.6
HOUR,91461128.58
HOWL,63026528.39999999
HPCO,19142661.447
HPK,2588033853.4900002
HPLT,250749999.99999997
HQI,219405693.93
HQY,5217199059.56
HRMY,3268397225.4
HROW,439701580.8
HRTX,297220305.0
HRZN,306257121.59999996
HSAQ,111896927.66000001
HSCS,6895993.2591969995
HSDT,8655592.156200001
HSIC,10826184815.25
HSII,555501765.16
HSKA,672918425.76
HSON,63150915.919999994
HST,11476195564.050001
HSTM,759353583.6
HSTO,3545559.9699999997
HTBI,377729920.16
HTBK,789346922.0
HTCR,16061396.26
HTGM,4081083.72
HTLD,1210916037.76
HTLF,1978777508.3999999
HTOO,59446134.559999995
HTZ,5139523850.13
HUBG,2641403177.73
HUDA,
HUDI,72335044.56
HUGE,30041415.928799998
HUMA,217579952.70999998
HURC,171595553.22
HURN,1447170575.3999999
HUT,166786253.7
HVBC,63674372.88
HWBK,147352008.37
HWC,4146698932.17
HWEL,309687500.0
HWKN,811350692.8000001
HYFM,70014164.95
HYMC,106563985.7279
HYPR,59283614.879999995
HYRE,12895641.576
HYZN,386548267.45
HZNP,25828343083.399998
IAC,3945223138.7999997
IART,4682863399.41
IAS,1352151425.04
IBCP,503878244.48
IBEX,453462775.15000004
IBKR,7442803669.999999
IBOC,2842327762.56
IBRX,2029541817.42
IBTX,2475068477.04
ICAD,46566924.81
ICCC,47255870.4
ICCH,
ICCM,70716322.7
ICFI,1866487799.75
ICHR,772483988.7
ICLR,15859595445.75
ICMB,50719307.4
ICPT,512329860.98999995
ICU,52068638.8
ICUI,3776620478.24
ICVX,316809199.82
IDAI,11677024.4232
IDCC,1467724893.6399999
IDEX,96670273.632
IDN,37901624.0
IDRA,21824401.9
IDXX,33786005777.719997
IDYA,874222313.1700001
IEP,17093055618.15
IESC,719387492.49
IFBD,11455989.0
IFRX,137031665.3
IGAC,100860171.9
IGIC,394321224.0
IGMS,728478952.11
IGTA,
IHRT,878055609.4399999
III,220798808.6
IIIV,559799311.0
IINN,14291974.5
IKNA,96444931.38000001
IKT,12613525.5
ILMN,31806060000.0
IMAQ,88625709.0
IMBI,18506782.080000002
IMCC,7378773.9448
IMGN,1094924602.8799999
IMGO,1216592182.5500002
IMKTA,1832197508.9599998
IMMR,227131531.85
IMMX,31892983.43
IMNM,26804743.03
IMNN,10036317.15
IMPL,89022423.75
IMPP,46559104.5336
IMRA,107514909.75999999
IMRX,128062950.19999999
IMTE,10853815.507199999
IMTX,663937500.98
IMUX,62101338.599999994
IMV,20015900.28
IMVT,2292988505.25
IMXI,903211614.0600001
INAB,56599982.67
INBK,224350866.28
INBS,3668745.347505
INBX,1073107038.08
INCR,150389873.7
INCY,17869229589.76
INDB,3853574745.3500004
INDI,729518061.69
INDP,12181518.15
INDT,647116491.84
INFI,49586797.455000006
INFN,1481073420.94
INGN,451772949.42
INKA,150700994.56
INKT,88181274.69
INM,3211773.74
INMB,113777608.3
INMD,2965994556.0
INNV,973392657.4399999
INO,389203251.84000003
INOD,81176463.81
INPX,5506118.1
INSE,327737385.99
INSG,90863342.7625
INSM,2706826643.82
INTA,1571298087.14
INTC,109076610000.0
INTE,145332687.5
INTG,104506721.82000001
INTR,950748112.1700001
INTU,109341764727.00002
INTZ,66822042.56
INVA,924627201.25
INVE,162995053.96
INVO,5155935.5432
INVZ,533731590.45000005
INZY,42414081.15
IOAC,330733000.0
IOBT,66275114.099999994
IONM,4952259.039399999
IONS,5365241190.72
IOSP,2547314733.92
IOVA,1008601312.5899999
IPA,129913684.08
IPAR,3076635325.0
IPAX,412187500.0
IPDN,20674542.104999997
IPGP,4611788366.53
IPSC,302537887.11
IPVI,366203125.0
IPW,11828923.227618
IPWR,63171218.2797
IQMD,265994999.99999997
IRAA,349140000.0
IRBT,1316424807.2
IRDM,6458026299.0
IREN,68728645.0
IRIX,32139140.219999995
IRMD,355501645.44
IRON,86180008.59
IROQ,57574048.5
IRTC,2820485942.26
IRWD,1900569960.03
ISEE,2870498690.82
ISIG,14030711.86
ISO,62511383.75
ISPC,12046376.375
ISPO,70059869.6
ISRG,93770595649.50002
ISSC,142339270.86
ISTR,212950646.4
ISUN,19900834.46
ITAQ,219506250.0
ITCI,5011791457.68
ITI,132607666.30999999
ITIC,279899694.1
ITOS,694786058.19
ITQ,290087500.0
ITRI,2288265345.45
ITRM,10276034.16
ITRN,428246548.77
IVAC,164601044.32
IVCA,334434375.0
IVCB,444187500.00000006
IVCP,284906250.0
IVDA,8306540.1450000005
IVVD,163473601.5
IXAQ,291381250.0
IZEA,33842521.155
JACK,1417967663.7900002
JAGX,13141632.2092
JAKK,170064609.66
JAMF,2585550278.1
JAN,4315815.100000001
JANX,548702091.93
JAQC,201148710.59
JAZZ,10031164439.2
JBHT,18052785074.280003
JBLU,2098726938.72
JBSS,937366288.1999999
JCIC,436856250.00000006
JCSE,11051716.0
JCTCF,19923449.400000002
JEWL,56805068.05
JFBR,9366091.719999999
JGGC,313413336.74
JJSF,2877580850.4300003
JKHY,12807002457.48
JMAC,139109159.0
JMSB,405110445.8
JNCE,57380603.07000001
JOAN,116242930.05
JOUT,673981524.96
JRSH,48215332.43
JRVR,783289457.3100001
JSPR,17902718.7834
JUGG,347001000.0
JUPW,16843499.316
JVA,11645541.96
JWAC,189719750.0
JWEL,13064460.4035
JXJT,10528712.26
JYNT,203124912.42000002
JZXN,3007833.3090000004
KA,61984502.65
KACL,104911118.62
KAII,295132500.0
KAIR,347587500.0
KAL,6707079.399999999
KALA,60858291.55
KALU,1210849875.0
KALV,166418694.0
KARO,721160769.8000001
KAVL,50411758.275
KBAL,237727789.0
KBNT,9210398.75
KDNY,1675244244.0
KDP,50503521607.619995
KE,558206377.29
KELYA,641321571.8
KELYB,654982859.72
KEQU,45141690.0
KERN,3057480.3994
KFFB,54310268.7
KFRC,1137922410.18
KHC,49866906976.44
KIDS,909479294.9999999
KINS,14424073.65
KINZ,78928660.0
KIRK,42089414.4
KITT,176717883.54000002
KLAC,53432060828.81
KLIC,2523660408.88
KLTR,229215564.35999998
KLXE,212487399.02999997
KMDA,179650021.04
KMPH,158377316.57999998
KNBE,5530809839.940001
KNDI,170735281.29999998
KNSA,1041585794.76
KNTE,269404566.3
KOD,374533542.64
KOPN,117954327.92
KOSS,45439985.25
KPLT,94185435.0348
KPRX,3916590.0900000003
KPTI,384924767.8
KRBP,3297181.9426
KRMD,161649414.35999998
KRNL,384746875.0
KRNT,1146489941.24
KRNY,685812875.65
KRON,92175365.88000001
KROS,1322626913.02
KRT,286078132.44
KRTX,6752285680.5
KRUS,466823055.36
KRYS,2039728595.34
KSCP,70933038.11999999
KSI,219406250.0
KSPN,2755437.915
KTCC,46598901.43
KTOS,1299876105.8400002
KTRA,11135245.94
KTTA,18768883.0896
KURA,830191422.52
KVHI,196039590.32000002
KVSA,404090200.0
KVSC,624744192.875
KWE,10338743.700000001
KXIN,57846950.5876
KYCH,152863200.0
KYMR,1369423585.92
KZR,481381535.36
LAB,92776838.30999999
LABP,20131470.489
LAKE,97354483.80000001
LAMR,9598919568.0
LANC,5436206900.0
LAND,636818491.75
LARK,118020609.64
LASE,16071970.68
LASR,459414004.14000005
LATG,167050000.0
LAUR,1507418194.36
LAZR,1795651362.45
LAZY,125808233.82
LBAI,1141296686.19
LBBB,93151885.0
LBC,567438861.55
LBPH,56122041.0
LBRDA,11246792018.449999
LBRDK,11309068256.39
LBTYA,8703121488.36
LBTYB,
LBTYK,8932997914.36
LCA,626250000.0
LCAA,361717279.2
LCFY,6055893.356
LCID,12487358686.49
LCNB,202814262.0
LCUT,167012394.12
LDHA,289512500.0
LE,250487016.78
LECO,8342621416.000001
LEDS,7731753.600000001
LEE,110938966.39999999
LEGA,434268750.0
LEGH,462738139.20000005
LESL,2241088650.2400002
LEXX,14639455.08
LFAC,331846875.0
LFCR,196321870.8
LFLY,26099186.779200003
LFMD,61012485.9
LFST,1857372845.64
LFUS,5451178936.2
LFVN,46723330.2
LGAC,725937500.0
LGHL,39618012.004999995
LGIH,2156680483.6
LGMK,4286546.7957
LGND,1128491077.2
LGO,344346900.0
LGST,495151329.89
LGTO,
LGVC,357103163.25
LGVN,67679264.10000001
LHCG,5017726093.38
LHDX,4510543.7894
LIBY,152182857.75
LIDR,77404826.59920001
LIFE,63530546.58
LILA,1637153985.8400002
LILAK,1652373212.8
LILM,430518437.28
LINC,152019808.2
LIND,409187209.2
LINK,53891071.68
LION,163294750.0
LIPO,17978547.849999998
LIQT,16680810.98
LITE,3557994000.0
LITM,40868448.239999995
LITT,424044934.9182
LIVB,128695458.42
LIVE,95537866.4
LIVN,2972650924.62
LIXT,8473115.837
LJAQ,76680241.0
LKCO,74564301.36320001
LKFN,1849799277.98
LKQ,14269815948.849998
LMAT,1012480497.6
LMB,109007378.1
LMDX,285919699.5
LMFA,7226719.416
LMNL,10088832.0
LMNR,215925486.15
LMST,186541522.86
LNKB,139685634.0
LNSR,32628979.84
LNT,13858915234.300001
LNTH,3507683204.48
LNW,5489272315.400001
LOAN,61268056.85
LOCO,369009852.72
LOGI,10063163563.5
LOOP,113349093.61
LOPE,3291011884.08
LOVE,334385648.42
LPCN,35209592.6598
LPLA,17207214576.94
LPRO,852527045.25
LPSN,763826609.5200001
LPTH,33040066.84
LPTX,44559619.2
LQDA,410832837.87
LQDT,503321721.86
LRCX,57320234920.8
LRFC,60618667.1596
LRMR,178701796.0
LSAK,269719340.8
LSBK,68888161.09
LSCC,8892415039.84
LSEA,213349724.03
LSTA,19885000.52
LSTR,5852225668.5
LSXMA,12833224679.28
LSXMB,12741815294.640001
LSXMK,12774461503.44
LTBR,45061063.690000005
LTCH,102807544.0745
LTRN,65576521.6
LTRPA,50794229.5416
LTRPB,1896439275.0
LTRX,156556212.48000002
LTRY,8959281.0235
LUCD,53187213.2
LUCY,10010805.09
LULU,40853171440.06
LUMO,30238103.66
LUNA,289733958.29999995
LUNG,315359547.57
LUXH,46903501.408199996
LVAC,
LVLU,98139649.61999999
LVO,56277223.002
LVOX,297147050.64000005
LVRA,341819503.2
LVTX,92011804.5
LWAY,85997816.1
LWLG,486328909.53999996
LXRX,360466169.13
LYEL,865159925.69
LYFT,3977501606.2
LYLT,59314758.53
LYRA,99936805.12
LYT,21422333.5749
LYTS,339995498.4
LZ,1491105380.76
MACA,149589850.0
MACK,153681384.78
MANH,7574976618.8
MAPS,91861992.68
MAQC,89862913.6
MAR,47129582979.56999
MARA,399600628.38
MARK,123200000.00000001
MARPS,14020000.0
MASI,7776941890.849999
MASS,241639984.08
MAT,6322523437.92
MATH,13839211.879499998
MATW,922272672.44
MAXN,722645636.9
MAYS,96959018.0
MBCN,217642940.2
MBIN,1048424936.96
MBIO,42374430.9494
MBLY,28115031389.300003
MBOT,23750790.279999997
MBRX,30345496.62
MBTC,56701984.408
MBUU,1084405396.1
MBWM,531199873.79999995
MCAA,
MCAC,
MCAE,71427480.92
MCAF,76330750.0
MCAG,
MCBC,377736501.48999995
MCBS,547429863.12
MCFT,460599181.25
MCHP,38638111877.5
MCHX,67940889.60000001
MCLD,20531379.456
MCRB,697713749.5999999
MCRI,1457960730.27
MCVT,12679772.749999998
MDB,13638208998.4
MDGL,5178726123.75
MDIA,25783223.186
MDJH,17629576.16
MDLZ,91018473558.20001
MDNA,31893960.802
MDRR,12209706.894699998
MDRX,1927342448.64
MDVL,23997699.660800003
MDWD,78502532.37
MDWT,47494414.24
MDXG,315997537.62
ME,983847129.1200001
MEAC,224165637.5
MEDP,6605929121.7699995
MEDS,3751711.8408000004
MEGL,25800000.0
MEIP,32462346.714
MEKA,296655500.0
MELI,42561550252.32
MEOA,165775087.5
MEOH,2649202010.4
MERC,770186103.24
MESA,55656652.410000004
META,319887428424.08
METC,387829760.58
METX,3472949.9934
MFIC,746145492.6
MFIN,163704770.45999998
MGAM,16843729.9064
MGEE,2545901248.0
MGI,1051375496.49
MGIC,786613110.9595
MGNI,1412544153.03
MGNX,412498732.91
MGPI,2339725549.68
MGRC,2407522619.2999997
MGTA,23919430.400000002
MGTX,316071402.68
MGYR,86444413.88
MHLD,183931862.89
MHUA,198223199.99999997
MICS,13729455.268199999
MICT,130683402.05999999
MIDD,7215003595.8
MIGI,18803716.93
MIND,6341440.606199999
MINM,8756801.24
MIRM,718972410.0
MIRO,62503842.050000004
MIST,135772567.92
MITA,188249999.99999997
MITK,432953357.01
MKSI,5635118622.1
MKTW,56907483.36
MKTX,10496533566.47
MLAB,887030691.47
MLAC,183281250.0
MLAI,256845312.50000003
MLGO,54820882.5
MLKN,1587443934.89
MLTX,409264800.0
MLVF,135500447.0
MMAT,430697256.91999996
MMLP,116552250.0
MMMB,65190553.315
MMSI,4019648381.1000004
MMYT,2902402856.64
MNDO,42219084.6
MNDY,5500407454.0
MNKD,1387040775.11
MNMD,82656505.80000001
MNOV,100544804.3
MNPR,30621129.96
MNRO,1421787334.4
MNSB,204393455.57
MNST,53011377241.68
MNTK,1583948601.4299998
MNTS,65628367.407900006
MNTV,1040638221.0
MNTX,80408240.0
MOBQ,4981726.865
MOBV,135177888.0
MODD,21851446.0
MODV,1268631812.52
MOFG,496047077.5
MOGO,40201922.9
MOND,895105180.4959999
MORF,1031279936.75
MORN,9193419858.92
MOTS,3910700.6399999997
MOVE,43701045.7
MOXC,16042270.2624
MPAA,230347066.66
MPAC,30616645.599999998
MPB,476016596.90999997
MPRA,294112500.0
MPWR,16599160620.0
MQ,3330576977.65
MRAI,15075288.719999999
MRAM,113104577.99999999
MRBK,175697932.54
MRCC,185030543.6
MRCY,2594133918.2000003
MRIN,16115170.0
MRKR,22708648.078215
MRNA,69006495841.78
MRNS,197478434.06
MRSN,584674802.02
MRTN,1604091380.96
MRTX,2609261578.11
MRUS,716305507.19
MRVI,1882332277.02
MRVL,31602528000.0
MSAC,116963050.0
MSBI,589618891.4
MSDA,725218750.0
MSEX,1387628268.65
MSFT,1787731749394.0798
MSGM,4844523.25
MSPR,118144814.4
MSSA,149696900.0
MSTR,1633193141.58
MSVB,37333313.86
MTAC,313437500.0
MTBC,42768784.480000004
MTC,2431172.637999
MTCH,11588410337.94
MTCR,19066885.7685
MTEK,6639349.279999999
MTEM,18483340.216000002
MTEX,33266559.299999997
MTRX,168109949.06
MTRY,51391032.0
MTSI,4450697217.559999
MTTR,804841850.4
MU,54537004068.96
MULN,474501957.64399993
MURF,177173812.5
MVBF,277803549.3
MVIS,390182933.85
MVST,473216862.51
MXCT,557175358.74
MXL,2667312916.1000004
MYFW,267199968.89999998
MYGN,1175800670.16
MYMD,45390510.349999994
MYNZ,102829108.3
MYPS,503953885.36
MYRG,1528431420.78
MYSZ,3930538.72
NAAC,479593125.0
NAII,50856261.870000005
NAMS,938769497.8000001
NAOV,8265043.836
NARI,3410175146.0
NATH,274197981.2
NATI,4817979089.099999
NATR,159466403.20000002
NAUT,224502345.0
NAVI,2230853145.85
NBIX,11482291302.72
NBN,313531414.2
NBRV,5790859.83
NBSE,6293462.5614
NBST,166784618.0
NBTB,1860108588.26
NCAC,336685420.0
NCMI,18040033.44
NCNO,2935752788.1200004
NCPL,8799040.5
NCRA,11543791.36
NCSM,60211850.0
NDAQ,30139998920.100002
NDLS,252674839.89000002
NDRA,12855998.540000001
NDSN,13587320201.28
NECB,240509266.08
NEGG,491598313.28000003
NEO,1167042131.64
NEOG,3291319905.48
NEON,74636771.0
NEOV,91638576.72
NEPH,11938366.0484
NEPT,3694689.6100999997
NERV,8490906.870000001
NESR,634046970.9
NEWT,396902285.0
NEXI,6339671.4381
NEXT,713297122.2
NFBK,751431144.75
NFLX,131227643270.72
NGM,410265087.26
NGMS,311983960.46
NH,28117227.5
NHIC,242406874.99999997
NHTC,39179308.77
NICK,45990000.0
NISN,21358381.7664
NKLA,1034318248.5600001
NKSH,239699362.49999997
NKTR,424777129.31999993
NKTX,292394182.8
NLSP,41833271.97
NLTX,21680652.418
NMFC,1248591011.62
NMIH,1746843547.8999999
NMRD,41387597.8516
NMRK,1369563779.84
NMTC,19486156.8
NMTR,16323906.06
NN,311705439.37
NNBR,65803702.5
NNOX,385737471.0
NODK,280293810.09
NOGN,51354607.15
NOTV,126436696.62
NOVN,35714852.88
NOVT,4849228832.7
NOVV,37323345.4
NPAB,317812500.0
NPCE,37105687.54
NRAC,304893750.0
NRBO,13612428.655000001
NRC,920983475.8
NRDS,713605603.1999999
NRIM,310222209.93
NRIX,517682635.38
NRSN,14242259.26
NRXP,75081858.54
NSIT,3492519911.85
NSPR,7164453.357000001
NSSC,1009745867.4
NSTG,371775043.82
NSTS,54681324.67
NSYS,32960266.5
NTAP,12947335821.42
NTCT,2348718727.89
NTGR,523362791.55
NTIC,124666211.67
NTLA,2973823261.62
NTNX,5994381025.8
NTRA,4379850428.070001
NTRB,28236942.7248
NTRS,18442702903.77
NTWK,32514524.115
NUBI,
NURO,11558266.74
NUTX,1234563131.1
NUVA,2150004551.64
NUVL,1680826946.8200002
NUWE,3380187.52
NUZE,5849380.850000001
NVAC,244829437.50000003
NVAX,873840626.56
NVCN,43382941.875
NVCR,7698088514.7
NVCT,109818622.5
NVDA,359504399999.99994
NVEC,312795983.5
NVEE,2058896818.24
NVFY,3021973.048
NVIV,4500179.5
NVMI,2334927023.6800003
NVNO,48306853.199999996
NVOS,7074819.2633
NVSA,348277500.0
NVTS,538585298.55
NVVE,16234172.360000001
NWBI,1775297370.66
NWE,3512242326.3
NWFL,272090813.28
NWL,5409888000.0
NWLI,1021721620.0
NWPX,334552032.0
NWS,10614576576.68
NWSA,10476425905.4
NWTN,3066226410.2200003
NXGL,6965292.5
NXGN,1269618087.66
NXL,5452690.789
NXPI,40951082241.86
NXPL,17922901.5
NXST,6600108778.29
NXTC,39162095.76
NXTP,13562064.5955
NYAX,
NYMT,949922053.12
NYMX,29263544.762
NYXH,128972932.21000001
OABI,413933731.2
OB,190251851.20000002
OBLG,3623967.2448
OBNK,1125743213.4
OBSV,14706307.45
OBT,262833286.17999998
OCAX,191920625.0
OCC,34887917.48
OCCI,76673506.0
OCFC,1256757470.0
OCG,10641091.089599999
OCGN,284552960.90000004
OCSL,1259781097.5
OCUL,216399181.85
OCUP,73448762.95
OCX,38072802.1589
ODFL,31352474691.159996
ODP,2086217593.02
OESX,58212053.9
OFED,140236100.0
OFIX,410838106.94
OFLX,942002129.04
OFS,135939477.8
OGI,251085529.60000002
OHAA,158441250.0
OIG,27692666.664
OKTA,10945315732.779999
OLB,12332480.147499999
OLED,5103437618.280001
OLIT,191666670.0
OLLI,2915275368.92
OLMA,99115796.15
OLPX,3382234750.14
OM,1247309461.6
OMCL,2251245033.64
OMER,141769833.89999998
OMEX,75688979.72
OMGA,274358962.05
OMIC,143506181.1
OMQS,33584536.980000004
ON,26970258248.01
ONB,5266162200.0
ONCR,6578995.095500001
ONCS,4990465.2
ONCT,56337022.0
ONCY,96216761.44
ONDS,68187223.14
ONEM,3414694732.8300004
ONEW,408838258.40000004
ONFO,7767496.4
ONTX,13511913.034400001
ONVO,12285707.879999999
ONYX,341205000.0
OP,11304299.940000001
OPAL,214598893.6
OPBK,169630214.4
OPCH,5473398983.7
OPEN,735674819.9599999
OPGN,7571488.499999999
OPHC,27683201.81
OPI,648356887.65
OPK,965857348.75
OPNT,104803267.92
OPOF,134911656.0
OPRT,182891793.53
OPRX,288165645.6
OPTN,206056274.5
ORGN,657865140.35
ORGO,352161616.31
ORGS,49814222.25
ORIA,251250000.00000003
ORIC,233106509.73
ORLY,52815946161.33
ORMP,470550274.08
ORRF,247292150.64000002
OSA,89227847.44
OSBC,714966286.3199999
OSIS,1340290753.76
OSPN,443818899.0
OSS,60297671.489999995
OST,12757500.0
OSTK,885521714.88
OSUR,350038247.26000005
OSW,862796396.34
OTEC,137133410.39999998
OTEX,8009772335.76
OTLK,274973902.20000005
OTMO,57292584.953999996
OTRK,9937836.25
OTTR,2444153191.92
OVBC,126070269.08000001
OVID,131068406.10000001
OVLY,187061684.1
OXAC,151420500.0
OXBR,6937904.399999999
OXLC,828945000.0
OXSQ,155425530.0
OXUS,225839625.0
OYST,299850741.64
OZK,4709518857.740001
PAA,8212392375.599999
PAAS,3442642949.42
PACB,1849573869.5
PACW,2703697478.5499997
PACX,510168750.0
PAHC,543153383.28
PALI,8016335.600000001
PALT,12335477.88
PANA,236627250.00000003
PANL,236501863.8
PANW,42190885593.579994
PARA,10958064057.68
PARAA,12730310199.71
PASG,75283502.94
PATI,24614061.67
PATK,1373419917.0
PAVM,44978265.12
PAX,2050397514.8999999
PAYA,1040528335.36
PAYO,1915559467.8899999
PAYS,134797084.56
PAYX,41655514286.88
PBAX,236024331.87500003
PBBK,37201880.38
PBFS,296145540.6
PBHC,114861149.7
PBLA,2324486.8146
PBPB,160484299.34
PBTS,20919445.1235
PBYI,196042141.8
PCAR,34418556897.75
PCB,261814352.77
PCCT,305612500.0
PCH,3553362634.0
PCRX,1771507417.68
PCSA,17590016.400000002
PCSB,291965509.92
PCT,1105303595.24
PCTI,80728174.2
PCTY,10815209677.14
PCVX,3787100398.2000003
PCYG,91083237.3
PCYO,251380039.60000002
PDCE,5849343207.24
PDCO,2720816040.0
PDEX,56927024.4
PDFS,1066161078.04
PDLB,230469247.20000002
PDSB,376314681.59999996
PEAR,164660862.72
PEBK,183567744.8
PEBO,798669846.75
PECO,3728464000.0
PEGA,2814218367.6800003
PEGR,332028795.25
PEGY,21938315.38
PENN,4606995036.599999
PEP,248896945697.94
PEPG,315958823.88
PEPL,216962500.00000003
PERI,1129973090.4
PESI,47036388.68
PET,113291295.04
PETQ,267135374.96
PETS,373039482.9
PETV,19785729.4725
PETZ,16001065.4
PEV,21708783.040000003
PFBC,1071340382.84
PFC,959225322.54
PFDR,409093750.0
PFG,20533779736.8
PFHD,383212204.97999996
PFIE,49862562.18
PFIN,16133229.95
PFIS,371184664.32000005
